Income,Age,Customer_Days,marital_Divorced,marital_Married,marital_Single,marital_Together,marital_Widow,education_2n Cycle,education_Basic,education_Graduation,education_Master,education_PhD,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Complain,Response,AcceptedCmpOverall,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Z_CostContact,Z_Revenue,MntRegularProds,MntTotal,,,
"R$ 46.390,00",65,2214,1,0,0,0,0,0,0,0,1,0,0,1,56,95,14,64,2,9,38,1,4,2,3,7,0,0,0,0,0,0,0,0,3,11,"R$ 146,00","R$ 184,00",,,
"R$ 54.342,00",64,2520,0,0,0,1,0,1,0,0,0,0,1,1,74,84,10,34,11,10,28,4,3,1,4,6,0,0,0,0,0,0,0,0,3,11,"R$ 121,00","R$ 149,00",,,
"R$ 20.895,00",47,2790,0,1,0,0,0,0,0,1,0,0,1,0,24,18,3,17,3,0,4,1,2,0,3,9,0,0,0,0,0,0,0,0,3,11,"R$ 37,00","R$ 41,00",,,
"R$ 92.344,00",72,2324,0,1,0,0,0,0,0,1,0,0,0,0,9,992,24,694,51,19,119,0,5,10,5,1,0,0,2,1,0,1,0,0,3,11,"R$ 1.661,00","R$ 1.780,00",,,
"R$ 26.907,00",44,2472,0,0,0,1,0,1,0,0,0,0,1,1,10,9,1,7,0,3,2,2,1,0,3,7,0,0,0,0,0,0,0,0,3,11,"R$ 18,00","R$ 20,00",,,
"R$ 44.964,00",40,2719,0,0,0,1,0,0,0,1,0,0,1,1,35,19,1,17,2,0,2,1,1,0,3,8,0,0,0,0,0,0,0,0,3,11,"R$ 37,00","R$ 39,00",,,
"R$ 75.507,00",41,2217,0,0,0,1,0,0,0,1,0,0,0,0,56,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,0,0,3,11,"R$ 1.280,00","R$ 1.360,00",,,
"R$ 53.761,00",48,2420,0,1,0,0,0,0,0,0,1,0,1,1,7,158,0,76,13,7,71,6,4,4,3,5,0,0,0,0,0,0,0,0,3,11,"R$ 183,00","R$ 254,00",,,
"R$ 22.682,00",47,2428,0,0,0,1,0,0,0,1,0,0,1,0,51,10,14,29,4,2,36,3,2,1,4,4,0,0,0,0,0,0,0,0,3,11,"R$ 23,00","R$ 59,00",,,
"R$ 38.887,00",48,2278,0,0,0,1,0,0,0,0,0,1,1,0,17,25,1,13,0,0,3,1,1,0,3,7,0,0,0,0,0,0,0,0,3,11,"R$ 36,00","R$ 39,00",,,
"R$ 41.658,00",45,2756,0,0,1,0,0,1,0,0,0,0,1,1,30,8,4,12,15,4,29,2,1,1,2,4,0,0,0,0,0,0,0,0,3,11,"R$ 14,00","R$ 43,00",,,
"R$ 29.791,00",48,2204,0,1,0,0,0,0,0,0,0,1,1,0,21,14,0,6,0,0,0,2,2,0,3,5,0,0,0,0,0,0,0,0,3,11,"R$ 20,00","R$ 20,00",,,
"R$ 63.915,00",64,2493,0,1,0,0,0,0,0,0,1,0,0,2,2,622,7,115,30,0,15,2,6,3,12,5,0,0,0,0,0,0,0,0,3,11,"R$ 759,00","R$ 774,00",,,
"R$ 39.996,00",46,2197,1,0,0,0,0,0,0,1,0,0,1,1,85,11,0,3,0,0,1,1,1,0,2,6,0,0,0,0,0,0,0,0,3,11,"R$ 13,00","R$ 14,00",,,
"R$ 26.759,00",48,2301,1,0,0,0,0,0,0,1,0,0,1,0,65,25,3,16,8,5,2,2,2,1,3,6,0,0,0,0,0,0,0,0,3,11,"R$ 55,00","R$ 57,00",,,
"R$ 63.841,00",52,2593,1,0,0,0,0,0,0,0,1,0,0,1,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,0,0,3,11,"R$ 646,00","R$ 777,00",,,
"R$ 51.039,00",51,2725,0,1,0,0,0,0,0,0,0,1,1,1,11,100,64,79,65,0,109,2,6,2,4,7,0,0,0,0,0,0,0,0,3,11,"R$ 199,00","R$ 308,00",,,
"R$ 60.544,00",59,2832,0,1,0,0,0,0,0,1,0,0,1,1,92,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,0,0,3,11,"R$ 219,00","R$ 254,00",,,
"R$ 65.685,00",48,2251,0,1,0,0,0,0,0,1,0,0,0,1,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,0,0,3,11,"R$ 655,00","R$ 712,00",,,
"R$ 37.716,00",67,2228,0,1,0,0,0,0,0,1,0,0,0,1,4,97,1,41,6,2,41,2,4,1,3,7,0,0,0,0,0,0,0,0,3,11,"R$ 106,00","R$ 147,00",,,
"R$ 36.864,00",63,2844,0,0,1,0,0,0,0,1,0,0,0,1,53,204,5,39,17,0,89,3,5,2,4,8,0,1,0,0,0,0,0,0,3,11,"R$ 176,00","R$ 265,00",,,
"R$ 44.511,00",50,2784,0,1,0,0,0,0,0,0,1,0,1,0,39,513,7,133,46,14,14,6,8,4,8,8,0,0,0,0,0,0,0,0,3,11,"R$ 699,00","R$ 713,00",,,
"R$ 36.947,00",53,2850,0,1,0,0,0,0,0,0,0,1,1,1,49,88,3,21,4,1,29,4,3,0,4,9,0,0,0,0,0,0,0,0,3,11,"R$ 88,00","R$ 117,00",,,
"R$ 47.352,00",69,2603,0,0,0,1,0,0,0,0,1,0,0,1,70,172,12,112,8,0,15,4,6,1,5,7,0,0,0,0,0,0,0,0,3,11,"R$ 289,00","R$ 304,00",,,
"R$ 67.087,00",67,2353,0,1,0,0,0,0,0,0,1,0,0,1,40,329,35,222,130,35,43,2,7,5,8,4,0,0,0,0,0,0,0,0,3,11,"R$ 708,00","R$ 751,00",,,
"R$ 57.045,00",70,2818,0,1,0,0,0,0,0,1,0,0,0,1,40,296,13,104,11,13,17,3,4,2,9,3,0,0,0,0,0,0,0,0,3,11,"R$ 420,00","R$ 437,00",,,
"R$ 36.957,00",67,2820,1,0,0,0,0,0,0,0,0,1,1,1,43,100,2,16,2,1,31,4,3,2,2,9,0,1,0,0,0,0,0,0,3,11,"R$ 90,00","R$ 121,00",,,
"R$ 69.389,00",43,2798,0,1,0,0,0,0,0,0,0,1,0,1,17,422,7,238,69,46,15,1,7,2,12,4,0,0,0,0,0,0,0,0,3,11,"R$ 767,00","R$ 782,00",,,
"R$ 80.134,00",48,2564,0,1,0,0,0,0,0,1,0,0,1,0,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,3,0,1,1,1,0,3,11,"R$ 1.530,00","R$ 1.610,00",,,
"R$ 43.142,00",51,2290,0,1,0,0,0,0,0,0,1,0,1,1,84,5,1,7,2,1,4,1,1,0,2,7,0,0,0,0,0,0,0,0,3,11,"R$ 12,00","R$ 16,00",,,
"R$ 80.589,00",76,2317,0,1,0,0,0,0,0,1,0,0,0,0,25,507,93,520,242,40,26,1,5,10,5,1,0,1,1,0,0,0,1,0,3,11,"R$ 1.376,00","R$ 1.402,00",,,
"R$ 34.412,00",30,2660,0,0,1,0,0,0,0,1,0,0,1,0,62,52,12,50,4,36,55,3,5,0,3,9,0,0,0,0,0,0,0,0,3,11,"R$ 99,00","R$ 154,00",,,
"R$ 57.537,00",41,2543,0,0,1,0,0,0,0,1,0,0,1,0,83,191,56,139,51,8,100,4,4,3,8,4,0,0,0,0,0,0,0,0,3,11,"R$ 345,00","R$ 445,00",,,
"R$ 22.634,00",54,2688,0,0,0,1,0,0,1,0,0,0,0,0,47,2,23,11,8,6,46,1,2,1,2,8,0,0,0,0,0,0,0,0,3,11,"R$ 4,00","R$ 50,00",,,
"R$ 51.315,00",72,2285,0,0,0,1,0,0,0,1,0,0,0,0,45,68,28,39,16,30,41,1,2,2,5,2,0,0,0,0,0,0,0,0,3,11,"R$ 140,00","R$ 181,00",,,
"R$ 36.026,00",48,2264,0,1,0,0,0,0,0,1,0,0,2,1,34,20,4,10,6,4,17,2,2,0,3,6,0,0,0,0,0,0,0,0,3,11,"R$ 27,00","R$ 44,00",,,
"R$ 24.639,00",47,2311,0,1,0,0,0,0,0,1,0,0,1,1,3,20,3,16,0,4,1,3,2,0,4,6,0,0,0,0,0,0,0,0,3,11,"R$ 42,00","R$ 43,00",,,
"R$ 34.578,00",48,2238,0,0,0,1,0,0,0,0,0,1,2,1,1,7,0,1,0,0,0,1,1,0,2,6,0,0,0,0,0,0,0,0,3,11,"R$ 8,00","R$ 8,00",,,
"R$ 65.704,00",48,2418,0,0,1,0,0,1,0,0,0,0,0,0,18,279,172,74,38,8,246,1,2,10,10,1,0,0,0,0,0,0,0,0,3,11,"R$ 325,00","R$ 571,00",,,
"R$ 63.810,00",54,2754,0,0,1,0,0,0,0,1,0,0,0,1,45,977,12,253,16,12,101,4,4,3,12,8,0,0,1,0,1,0,0,0,3,11,"R$ 1.169,00","R$ 1.270,00",,,
"R$ 54.132,00",51,2292,0,0,0,1,0,0,0,0,0,1,0,1,81,30,1,8,0,0,3,1,1,0,3,7,0,0,0,0,0,0,0,0,3,11,"R$ 36,00","R$ 39,00",,,
"R$ 18.690,00",61,2707,0,1,0,0,0,0,0,1,0,0,0,0,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,0,0,3,11,"R$ 22,00","R$ 41,00",,,
"R$ 28.164,00",50,2580,0,1,0,0,0,0,0,1,0,0,1,0,23,3,18,26,11,8,12,3,2,0,4,7,0,0,0,0,0,0,0,0,3,11,"R$ 54,00","R$ 66,00",,,
"R$ 34.596,00",46,2601,0,1,0,0,0,0,0,0,0,1,1,0,48,14,0,2,0,0,7,1,1,0,2,8,0,0,0,0,0,0,0,0,3,11,"R$ 9,00","R$ 16,00",,,
"R$ 43.269,00",48,2445,0,1,0,0,0,0,0,0,0,1,1,0,61,10,1,7,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,0,3,11,"R$ 17,00","R$ 18,00",,,
"R$ 38.741,00",62,2250,0,0,1,0,0,1,0,0,0,0,1,1,60,7,10,17,8,6,13,2,2,0,3,7,0,0,0,0,0,0,0,0,3,11,"R$ 35,00","R$ 48,00",,,
"R$ 31.907,00",48,2641,0,0,1,0,0,0,0,1,0,0,0,0,75,33,87,64,175,16,74,1,6,1,6,7,0,0,0,0,0,0,0,0,3,11,"R$ 301,00","R$ 375,00",,,
"R$ 27.100,00",37,2609,0,1,0,0,0,0,0,0,1,0,1,0,64,12,0,13,2,0,10,1,1,0,3,7,0,0,0,0,0,0,0,0,3,11,"R$ 17,00","R$ 27,00",,,
"R$ 31.163,00",47,2295,1,0,0,0,0,1,0,0,0,0,1,0,54,2,3,10,11,2,10,1,1,0,3,6,0,0,0,0,0,0,0,0,3,11,"R$ 18,00","R$ 28,00",,,
"R$ 92.533,00",35,2351,0,1,0,0,0,0,0,1,0,0,0,0,84,693,21,118,110,147,42,1,6,5,11,2,0,0,2,0,0,1,1,0,3,11,"R$ 1.047,00","R$ 1.089,00",,,
"R$ 34.853,00",47,2347,0,0,1,0,0,0,0,1,0,0,1,1,75,9,3,15,2,3,2,2,2,0,3,6,0,0,0,0,0,0,0,0,3,11,"R$ 30,00","R$ 32,00",,,
"R$ 70.844,00",53,2401,1,0,0,0,0,0,0,1,0,0,1,1,16,129,26,67,3,67,2,5,6,1,5,7,0,0,0,0,0,0,0,0,3,11,"R$ 290,00","R$ 292,00",,,
"R$ 31.086,00",41,2580,0,1,0,0,0,1,0,0,0,0,1,1,79,16,2,11,3,0,16,2,1,1,2,8,0,0,1,1,0,0,0,0,3,11,"R$ 16,00","R$ 32,00",,,
"R$ 60.544,00",59,2832,0,1,0,0,0,0,0,1,0,0,1,1,92,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,0,0,3,11,"R$ 219,00","R$ 254,00",,,
"R$ 20.491,00",34,2679,0,0,0,1,0,1,0,0,0,0,0,0,16,5,4,5,4,2,10,1,0,1,2,7,0,0,0,0,0,0,0,0,3,11,"R$ 10,00","R$ 20,00",,,
"R$ 42.523,00",56,2226,0,1,0,0,0,0,0,1,0,0,0,0,96,14,36,11,3,26,35,1,1,1,4,2,0,0,0,0,0,0,0,0,3,11,"R$ 55,00","R$ 90,00",,,
"R$ 39.922,00",37,2659,0,1,0,0,0,0,0,1,0,0,1,0,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,0,0,3,11,"R$ 84,00","R$ 120,00",,,
"R$ 33.402,00",68,2505,0,0,0,1,0,0,0,1,0,0,1,1,60,26,2,19,10,5,8,3,2,1,3,8,0,0,0,0,0,0,0,0,3,11,"R$ 54,00","R$ 62,00",,,
"R$ 36.408,00",71,2440,0,1,0,0,0,0,0,0,1,0,1,1,11,9,1,4,3,2,3,1,1,0,2,6,0,0,0,0,0,0,0,0,3,11,"R$ 16,00","R$ 19,00",,,
"R$ 21.645,00",41,2823,0,0,0,1,0,0,0,1,0,0,1,0,75,14,0,23,4,5,19,3,3,0,3,9,0,1,0,0,0,0,0,0,3,11,"R$ 27,00","R$ 46,00",,,
"R$ 78.427,00",72,2772,0,0,0,0,1,0,0,0,1,0,0,0,36,972,19,595,180,26,138,3,3,7,10,3,0,1,1,0,0,0,1,0,3,11,"R$ 1.654,00","R$ 1.792,00",,,
"R$ 82.657,00",74,2434,0,0,0,1,0,0,0,1,0,0,0,0,71,966,168,672,246,105,126,1,7,5,10,4,0,0,2,0,1,0,1,0,3,11,"R$ 2.031,00","R$ 2.157,00",,,
"R$ 51.876,00",62,2416,0,1,0,0,0,0,0,1,0,0,0,0,88,99,27,102,28,48,6,1,2,2,8,1,0,0,0,0,0,0,0,0,3,11,"R$ 298,00","R$ 304,00",,,
"R$ 78.041,00",49,2719,0,1,0,0,0,1,0,0,0,0,0,0,93,482,35,553,72,160,17,1,4,4,9,2,0,0,0,0,0,0,0,0,3,11,"R$ 1.285,00","R$ 1.302,00",,,
"R$ 52.852,00",63,2734,0,1,0,0,0,0,0,1,0,0,0,1,93,714,8,99,11,0,47,4,10,7,5,8,0,0,1,1,0,0,0,0,3,11,"R$ 785,00","R$ 832,00",,,
"R$ 70.038,00",38,2406,0,0,0,1,0,0,0,0,0,1,0,0,54,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,0,0,3,11,"R$ 984,00","R$ 1.114,00",,,
"R$ 69.401,00",47,2257,0,0,0,1,0,1,0,0,0,0,0,1,41,399,27,159,58,8,39,4,4,4,5,2,0,0,0,0,0,0,0,0,3,11,"R$ 612,00","R$ 651,00",,,
"R$ 46.053,00",48,2656,0,0,0,1,0,0,0,1,0,0,1,0,46,56,10,92,19,7,25,3,3,2,4,5,0,0,0,0,0,0,0,0,3,11,"R$ 159,00","R$ 184,00",,,
"R$ 77.343,00",55,2179,0,1,0,0,0,0,0,1,0,0,0,0,28,227,151,573,98,54,31,1,3,4,9,1,0,0,0,0,0,0,0,0,3,11,"R$ 1.072,00","R$ 1.103,00",,,
"R$ 73.892,00",67,2387,0,0,1,0,0,0,0,1,0,0,0,0,40,703,102,601,0,58,43,1,3,11,8,1,0,1,0,0,0,0,0,0,3,11,"R$ 1.421,00","R$ 1.464,00",,,
"R$ 40.304,00",53,2431,0,0,1,0,0,0,0,0,0,1,1,0,82,37,0,17,0,0,3,1,2,0,3,7,0,0,0,0,0,0,0,0,3,11,"R$ 51,00","R$ 54,00",,,
"R$ 32.727,00",55,2829,0,0,0,1,0,0,0,0,0,1,0,0,38,167,13,180,86,13,70,2,7,3,5,8,0,0,0,0,0,0,0,0,3,11,"R$ 389,00","R$ 459,00",,,
"R$ 68.695,00",51,2163,0,0,0,1,0,0,0,1,0,0,0,0,3,458,81,356,106,50,40,1,4,4,7,2,0,0,0,0,0,0,0,0,3,11,"R$ 1.011,00","R$ 1.051,00",,,
"R$ 43.300,00",49,2783,1,0,0,0,0,0,0,1,0,0,0,1,87,91,3,52,2,1,31,3,4,0,4,8,0,1,0,0,0,0,0,0,3,11,"R$ 118,00","R$ 149,00",,,
"R$ 26.290,00",48,2692,0,0,0,1,0,0,0,1,0,0,1,1,49,15,8,16,11,5,22,4,2,0,4,6,0,0,0,0,0,0,0,0,3,11,"R$ 33,00","R$ 55,00",,,
"R$ 93.790,00",50,2296,0,0,1,0,0,0,0,1,0,0,0,0,16,1302,68,731,89,114,45,0,6,7,12,2,0,1,3,0,1,1,1,0,3,11,"R$ 2.259,00","R$ 2.304,00",,,
"R$ 38.410,00",46,2812,0,1,0,0,0,0,0,0,0,1,0,0,65,153,64,123,116,64,14,2,5,2,9,6,0,1,0,0,0,0,0,0,3,11,"R$ 506,00","R$ 520,00",,,
"R$ 64.866,00",70,2313,0,0,0,0,1,0,0,0,1,0,0,1,9,508,5,21,7,5,10,4,7,3,7,5,0,0,1,0,1,0,0,0,3,11,"R$ 536,00","R$ 546,00",,,
"R$ 57.957,00",61,2473,0,0,0,1,0,0,0,1,0,0,0,1,24,290,59,177,77,5,29,7,4,6,8,3,1,0,0,0,0,0,0,0,3,11,"R$ 579,00","R$ 608,00",,,
"R$ 46.015,00",65,2236,0,0,0,1,0,0,0,0,0,1,1,1,25,38,0,2,0,0,6,1,1,0,3,7,0,0,2,1,0,0,0,1,3,11,"R$ 34,00","R$ 40,00",,,
"R$ 16.531,00",42,2170,0,0,0,1,0,0,0,1,0,0,1,0,43,2,13,6,7,5,11,3,3,0,3,7,0,0,0,0,0,0,0,0,3,11,"R$ 22,00","R$ 33,00",,,
"R$ 28.072,00",34,2515,0,1,0,0,0,0,0,0,1,0,1,0,10,30,0,10,2,0,5,1,1,0,3,7,0,0,0,0,0,0,0,0,3,11,"R$ 37,00","R$ 42,00",,,
"R$ 49.476,00",57,2533,1,0,0,0,0,0,0,0,1,0,0,1,29,386,23,95,54,41,196,4,2,11,5,2,0,0,0,0,0,0,0,0,3,11,"R$ 403,00","R$ 599,00",,,
"R$ 50.725,00",67,2660,0,1,0,0,0,0,0,1,0,0,0,1,45,443,10,75,0,10,48,4,8,1,8,8,0,0,0,0,0,0,0,0,3,11,"R$ 490,00","R$ 538,00",,,
"R$ 83.844,00",68,2572,0,0,0,1,0,0,0,1,0,0,0,0,57,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,1,0,0,3,11,"R$ 1.192,00","R$ 1.383,00",,,
"R$ 41.145,00",70,2300,0,1,0,0,0,0,0,0,0,1,1,1,20,9,0,3,0,0,1,1,0,0,3,3,0,0,0,0,0,0,0,0,3,11,"R$ 11,00","R$ 12,00",,,
"R$ 67.419,00",50,2688,0,0,0,1,0,0,0,1,0,0,0,1,29,846,84,352,91,56,42,4,9,4,8,5,0,0,0,0,0,0,0,0,3,11,"R$ 1.387,00","R$ 1.429,00",,,
"R$ 23.162,00",50,2349,0,1,0,0,0,1,0,0,0,0,1,1,82,8,3,9,19,4,22,3,1,1,3,6,0,0,0,0,0,0,0,0,3,11,"R$ 21,00","R$ 43,00",,,
"R$ 34.380,00",43,2582,0,1,0,0,0,0,0,1,0,0,1,0,68,72,7,58,13,1,24,4,4,1,3,8,0,0,0,0,0,0,0,0,3,11,"R$ 127,00","R$ 151,00",,,
"R$ 34.704,00",54,2587,0,0,1,0,0,0,0,1,0,0,0,1,65,29,0,5,0,1,5,1,1,0,3,5,0,0,0,0,0,0,0,0,3,11,"R$ 30,00","R$ 35,00",,,
"R$ 94.871,00",51,2825,0,1,0,0,0,0,0,0,0,1,0,2,99,169,24,553,188,0,144,1,8,5,4,7,0,1,2,0,1,1,0,0,3,11,"R$ 790,00","R$ 934,00",,,
"R$ 65.148,00",62,2749,0,1,0,0,0,0,0,1,0,0,0,1,9,460,35,422,33,12,153,2,6,6,7,4,0,0,0,0,0,0,0,0,3,11,"R$ 809,00","R$ 962,00",,,
"R$ 39.898,00",66,2661,0,0,0,1,0,0,0,1,0,0,0,1,20,69,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0,0,0,0,3,11,"R$ 110,00","R$ 122,00",,,
"R$ 64.857,00",64,2742,0,0,1,0,0,0,0,0,1,0,0,0,78,556,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0,0,0,0,3,11,"R$ 1.454,00","R$ 1.497,00",,,
"R$ 59.892,00",50,2398,0,1,0,0,0,0,0,0,0,1,0,1,26,73,0,13,0,1,0,1,2,1,3,3,0,0,0,0,0,0,0,0,3,11,"R$ 87,00","R$ 87,00",,,
"R$ 41.020,00",33,2403,0,0,1,0,0,0,0,0,1,0,0,0,68,112,1,54,7,7,36,1,3,2,4,3,0,0,0,0,0,0,0,0,3,11,"R$ 145,00","R$ 181,00",,,
"R$ 57.072,00",59,2315,0,1,0,0,0,0,0,0,0,1,0,1,79,944,0,60,0,0,30,2,7,5,13,5,0,0,1,1,0,0,0,0,3,11,"R$ 974,00","R$ 1.004,00",,,
"R$ 60.474,00",41,2613,0,0,1,0,0,0,0,1,0,0,0,1,25,265,199,303,234,9,170,7,10,2,12,7,0,0,0,0,0,0,0,0,3,11,"R$ 840,00","R$ 1.010,00",,,
"R$ 62.807,00",60,2826,0,0,0,1,0,0,0,1,0,0,0,1,83,526,28,135,10,21,99,3,5,3,12,5,0,0,0,0,0,0,0,0,3,11,"R$ 621,00","R$ 720,00",,,
"R$ 19.414,00",39,2415,0,0,0,1,0,1,0,0,0,0,1,0,32,2,3,12,3,5,7,1,1,0,3,8,0,0,0,0,0,0,0,0,3,11,"R$ 18,00","R$ 25,00",,,
"R$ 19.107,00",40,2470,0,1,0,0,0,0,0,1,0,0,1,0,49,2,4,9,10,5,16,2,1,0,3,7,0,0,0,0,0,0,0,0,3,11,"R$ 14,00","R$ 30,00",,,
"R$ 75.484,00",44,2855,0,0,0,1,0,1,0,0,0,0,0,1,50,378,97,259,197,194,34,2,7,3,6,4,0,0,0,0,0,0,0,0,3,11,"R$ 1.091,00","R$ 1.125,00",,,
"R$ 70.379,00",44,2642,0,0,1,0,0,0,0,0,1,0,0,1,84,553,25,142,65,67,8,3,6,3,13,4,0,0,0,0,0,0,0,0,3,11,"R$ 844,00","R$ 852,00",,,
"R$ 79.419,00",50,2166,0,0,0,1,0,0,0,0,1,0,0,0,96,751,127,687,20,15,31,1,4,6,4,2,0,0,0,0,0,0,0,0,3,11,"R$ 1.569,00","R$ 1.600,00",,,
"R$ 64.014,00",74,2178,0,0,0,1,0,0,0,0,0,1,2,1,56,406,0,30,0,0,8,7,8,2,5,7,0,0,1,0,0,0,1,0,3,11,"R$ 428,00","R$ 436,00",,,
"R$ 76.998,00",65,2693,0,1,0,0,0,0,0,1,0,0,0,1,85,1449,89,161,69,35,107,2,11,8,8,6,0,0,1,0,0,1,0,0,3,11,"R$ 1.696,00","R$ 1.803,00",,,
"R$ 49.854,00",48,2390,0,0,0,1,0,0,0,0,1,0,1,0,63,123,17,171,39,0,30,5,6,2,5,6,0,0,0,0,0,0,0,0,3,11,"R$ 320,00","R$ 350,00",,,
"R$ 60.585,00",49,2529,0,1,0,0,0,0,0,0,0,1,1,1,17,267,42,309,55,42,21,10,7,4,9,5,0,1,0,0,0,0,0,0,3,11,"R$ 694,00","R$ 715,00",,,
"R$ 42.873,00",70,2683,1,0,0,0,0,0,0,0,0,1,1,1,11,209,0,40,3,2,15,4,6,1,4,8,0,0,0,0,0,0,0,0,3,11,"R$ 239,00","R$ 254,00",,,
"R$ 87.679,00",32,2496,0,0,0,1,0,0,0,1,0,0,0,0,62,1259,172,815,97,148,33,1,7,11,10,4,0,1,3,1,0,1,1,0,3,11,"R$ 2.458,00","R$ 2.491,00",,,
"R$ 57.867,00",42,2430,0,0,0,1,0,0,0,1,0,0,1,0,48,344,35,178,15,23,17,7,7,2,9,6,0,0,0,0,0,0,0,0,3,11,"R$ 578,00","R$ 595,00",,,
"R$ 35.765,00",30,2359,0,1,0,0,0,0,0,1,0,0,1,0,86,22,3,30,0,5,15,2,2,0,4,6,0,0,0,0,0,0,0,0,3,11,"R$ 45,00","R$ 60,00",,,
"R$ 65.492,00",61,2313,0,1,0,0,0,0,0,1,0,0,0,0,73,247,161,295,210,85,47,2,4,7,13,2,0,0,0,0,0,0,0,0,3,11,"R$ 951,00","R$ 998,00",,,
"R$ 32.952,00",43,2369,1,0,0,0,0,0,0,1,0,0,1,0,36,38,0,12,3,1,1,1,2,0,3,7,0,0,0,0,0,0,0,0,3,11,"R$ 53,00","R$ 54,00",,,
"R$ 53.374,00",51,2841,0,0,0,1,0,0,0,0,0,1,0,1,34,896,10,101,13,10,34,6,4,2,9,9,0,1,1,1,0,0,0,0,3,11,"R$ 996,00","R$ 1.030,00",,,
"R$ 71.706,00",61,2752,0,0,0,1,0,0,0,1,0,0,0,1,16,931,56,253,91,98,14,4,9,5,7,5,0,0,0,0,0,0,0,0,3,11,"R$ 1.415,00","R$ 1.429,00",,,
"R$ 68.487,00",32,2691,0,1,0,0,0,0,0,1,0,0,0,0,48,758,12,385,33,89,89,1,9,7,13,4,0,0,0,0,0,0,0,0,3,11,"R$ 1.188,00","R$ 1.277,00",,,
"R$ 53.253,00",45,2662,0,0,0,1,0,0,0,0,1,0,1,1,61,216,9,57,20,9,125,7,4,3,5,5,0,0,0,0,0,0,0,0,3,11,"R$ 186,00","R$ 311,00",,,
"R$ 31.163,00",47,2295,1,0,0,0,0,1,0,0,0,0,1,0,54,2,3,10,11,2,10,1,1,0,3,6,0,0,0,0,0,0,0,0,3,11,"R$ 18,00","R$ 28,00",,,
"R$ 42.014,00",43,2840,0,1,0,0,0,0,0,1,0,0,1,0,56,244,15,108,4,15,50,6,7,1,6,8,0,1,0,0,0,0,0,0,3,11,"R$ 336,00","R$ 386,00",,,
"R$ 54.108,00",47,2760,0,1,0,0,0,0,0,0,1,0,1,1,74,539,6,91,8,6,97,13,8,2,9,8,0,0,0,0,0,0,0,0,3,11,"R$ 553,00","R$ 650,00",,,
"R$ 49.667,00",65,2837,0,0,1,0,0,0,0,0,0,1,0,0,35,1181,26,120,17,13,39,2,5,10,5,8,0,1,1,1,0,0,0,0,3,11,"R$ 1.318,00","R$ 1.357,00",,,
"R$ 63.206,00",46,2260,0,1,0,0,0,0,0,0,1,0,0,0,65,750,8,125,11,8,26,1,4,3,6,2,0,0,1,0,0,1,0,0,3,11,"R$ 876,00","R$ 902,00",,,
"R$ 57.136,00",48,2514,0,1,0,0,0,0,0,0,1,0,1,1,48,306,5,109,21,109,92,9,5,2,10,6,0,0,0,0,0,0,0,0,3,11,"R$ 458,00","R$ 550,00",,,
"R$ 46.772,00",45,2758,0,0,0,1,0,1,0,0,0,0,0,1,88,350,104,189,197,151,57,6,11,8,5,8,0,0,1,1,0,0,0,0,3,11,"R$ 934,00","R$ 991,00",,,
"R$ 78.931,00",49,2406,0,1,0,0,0,0,0,0,0,1,0,0,19,331,197,170,58,152,35,1,2,8,13,1,0,0,0,0,0,0,0,0,3,11,"R$ 873,00","R$ 908,00",,,
"R$ 53.977,00",62,2545,0,0,0,1,0,0,0,1,0,0,0,1,21,620,16,165,0,24,82,5,5,5,12,5,0,0,0,0,0,0,0,0,3,11,"R$ 743,00","R$ 825,00",,,
"R$ 84.219,00",32,2306,0,1,0,0,0,0,0,1,0,0,0,0,27,434,137,400,45,137,45,1,3,4,10,1,0,0,0,0,0,0,0,0,3,11,"R$ 1.108,00","R$ 1.153,00",,,
"R$ 46.098,00",45,2839,0,0,1,0,0,0,0,0,1,0,1,1,86,57,0,27,0,0,36,4,3,2,2,8,0,0,0,0,0,0,0,0,3,11,"R$ 48,00","R$ 84,00",,,
"R$ 73.538,00",55,2740,0,1,0,0,0,0,0,1,0,0,0,1,92,811,76,428,99,137,107,3,10,4,9,7,0,0,0,0,0,0,0,0,3,11,"R$ 1.444,00","R$ 1.551,00",,,
